piece	div1_nom	div1_num	div2_nom	div2_num	pos	__NONE__	FLORE	PAN	CLIMÈNE	DAPHNÉ	TIRCIS	DORILAS	DEUX ZÉPHIRS	TROUPE DE BERGÈRES ET DE BERGERS	TOINETTE	ARGAN	ANGÉLIQUE	BÉLINE	LE NOTAIRE	CLÉANTE	MONSIEUR DIAFOIRUS	THOMAS DIAFOIRUS	LOUISON	BÉRALDE	MONSIEUR FLEURANT	UNE SERINGUE À LA MAIN	MONSIEUR PURGON	EN MÉDECIN
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	145	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	146	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	147	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	148	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	149	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	150	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	151	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	152	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	153	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	154	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	155	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	156	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	157	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	158	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	159	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	160	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	161	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	162	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	163	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	164	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	165	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	166	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	167	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	168	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	169	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	170	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	171	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	172	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	173	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	174	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	175	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	176	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	177	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	178	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	179	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	180	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	181	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	182	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	183	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	184	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	185	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	186	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	187	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	188	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	189	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	190	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	191	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	192	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	193	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	194	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	195	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	196	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	197	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	198	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	199	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	200	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	201	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	202	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	203	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	204	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	205	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	206	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	207	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	208	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	209	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	210	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	211	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	212	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	213	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	214	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	215	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	216	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	217	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	218	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	219	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	220	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	221	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	222	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	223	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	224	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	225	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	226	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	227	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	228	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	229	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	230	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	231	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	232	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	233	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	234	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	235	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	236	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	237	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	238	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	239	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	240	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	241	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	242	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	243	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	244	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	245	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE V	15	246	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	247	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	248	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	249	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	250	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	251	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	252	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	253	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	254	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	255	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	256	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	257	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	258	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	259	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	260	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	261	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	262	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	263	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	264	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	265	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	266	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	267	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	268	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	269	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	270	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	271	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	272	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	273	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	274	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	275	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	276	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	277	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	278	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	279	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	280	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	281	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	282	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	283	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	284	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	285	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	286	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	287	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	288	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	289	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	290	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	291	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	292	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	293	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE I	3	SCÈNE VI	16	294	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
